,PM,date,publish_date,activities
3048,Yoshihide_Suga,7月15日,2021-07-16,▽7時22分　東京・赤坂の衆院議員宿舎発。26分　官邸。敷地内を散歩。▽8時30分　ダグラス・ピーターソン米日経済協議会会長らとテレビ会議方式で意見交換。▽11時50分　野口聡一宇宙飛行士の表敬。▽12時　関口参院議員会長と会食。▽15時29分　成田空港。東京五輪・パラリンピック関係者に対する新型コロナウイルスの水際対策の状況などを視察。▽16時45分　報道各社のインタビュー。55分　千葉県警成田国際空港署。同署員を激励。▽18時21分　官邸。31分　衆院第2議員会館。34分　木村弥生衆院議員。▽19時28分　東京・赤坂の衆院議員宿舎。 
3049,Yoshihide_Suga,7月16日,2021-07-17,▽7時53分　東京・赤坂の衆院議員宿舎発。58分　官邸。敷地内を散歩。▽10時2分　閣議。13分　東京五輪・パラリンピック推進本部。30分　梶山経産相、経産省の多田次官、保坂資源エネルギー庁長官。▽11時10分　防衛省の島田次官、山崎統合幕僚長。25分　野田幹事長代行。▽12時5分　岸防衛相と会食。▽14時1分　阿達補佐官。20分　岡村参与に辞令交付。57分　枝元農水次官。▽15時10分　秋葉国家安全保障局長、外務省の森次官、山田外務審議官、志野儀典長。26分　国家安全保障局長、外務省の次官、山田外務審議官、船越アジア大洋州局長。45分　鈴木宗男日本維新の会参院議員。▽16時1分　滝沢内閣情報官。58分　共同通信のインタビュー。▽18時3分　藤井官房副長官補、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽20時19分　オンライン形式のアジア太平洋経済協力会議（ＡＰＥＣ）非公式首脳会議出席。▽22時43分　東京・赤坂の衆院議員宿舎。 
3052,Yoshihide_Suga,7月19日,2021-07-20,▽7時51分　東京・赤坂の衆院議員宿舎発。54分　官邸。敷地内を散歩。▽8時55分　秋葉国家安全保障局長、外務省の森次官、船越アジア大洋州局長。▽10時22分　生命保険協会の高田幸徳、根岸秋男新旧会長。53分　復興庁の開出次官、林統括官。▽12時3分　棚橋防災相と会食。▽15時1分　月例経済報告関係閣僚会議。51分　厚労省の樽見次官、正林健康局長。▽16時55分　公邸。米ＮＢＣテレビのインタビュー。▽17時31分　官邸。32分　田村厚労相、加藤官房長官、河野規制改革相。▽18時29分　報道各社のインタビュー。37分　衆院第2議員会館。▽19時34分　東京・赤坂の衆院議員宿舎。 
3053,Yoshihide_Suga,7月20日,2021-07-21,▽7時53分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽8時55分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。国際オリンピック委員会（ＩＯＣ）のバッハ会長出迎え。ＩＯＣ総会に出席し、あいさつ。▽9時46分　官邸。▽10時1分　閣議。20分　小泉環境相。32分　経産省などが主催する「ネットゼロ・リーダーズサミット」に向けたビデオメッセージ収録。40分　秋葉国家安全保障局長、外務省の森次官、山田外務審議官、志野儀典長。57分　国家安全保障局長、外務省の次官、山田外務審議官、小野地球規模課題審議官。▽11時11分　国家安全保障局長、外務省の次官、山田外務審議官、市川北米局長。14分　国家安全保障局長、外務省の次官、山田外務審議官、宇山欧州局長。25分　国家安全保障局長、外務省の次官、山田外務審議官、船越アジア大洋州局長。29分　国家安全保障局長、滝沢内閣情報官、大鶴外務省総合外交政策局参事官、防衛省の増田防衛政策局長、山崎統合幕僚長。▽12時3分　政府・与党連絡会議。▽14時32分　英国のウォレス国防相の表敬。▽15時2分　党東日本大震災復興加速化本部の根本匠本部長代行、公明党同本部の井上義久本部長らから提言書受け取り。24分　藤井官房副長官補、厚労省の吉永労働基準局長、田中職業安定局長、新居中小企業庁次長。35分　西村経財相、和泉補佐官、内閣府の山崎次官、田和内閣府審議官、林、井上両政策統括官。48分　経財相。▽16時57分　米紙ウォール・ストリート・ジャーナルのインタビュー。▽17時30分　藤井副長官補、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時29分　衆院第2議員会館。▽19時33分　東京・赤坂の衆院議員宿舎。 
3054,Yoshihide_Suga,7月21日,2021-07-22,▽7時52分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽10時5分　山崎内閣府次官。56分　厚労省の樽見次官、正林健康局長。▽11時31分　兵庫県知事選で当選した斎藤元彦氏。谷公一党兵庫県連会長同席。▽12時1分　森山国対委員長と会食。▽15時34分　政府の広報用ビデオメッセージ収録。41分　平田参与。▽16時3分　滝沢内閣情報官。14分　河野規制改革相。43分　新型コロナウイルス感染症対策の進捗に関する関係閣僚会議。▽17時18分　経済財政諮問会議。▽18時49分　報道各社のインタビュー。57分　衆院第2議員会館。▽19時32分　東京・赤坂の衆院議員宿舎。 
3059,Yoshihide_Suga,7月26日,2021-07-27,▽7時52分　東京・赤坂の衆院議員宿舎発。57分　官邸。敷地内を散歩。▽10時55分　総務省の黒田次官、吉川自治行政局長、厚労省の樽見次官、浜谷保険局長。▽11時31分　フィリピンとの国交正常化65周年に関するビデオメッセージ収録。▽14時15分　北岡伸一国際協力機構（ＪＩＣＡ）理事長。35分　秋葉国家安全保障局長、森外務次官。▽15時26分　上川法相、田村厚労相、加藤官房長官。▽16時23分　報道各社のインタビュー。▽17時2分　湯崎英彦広島県知事、松井一実広島市長。厚労相同席。▽18時14分　衆院第2議員会館。▽19時5分　東京・赤坂の衆院議員宿舎。 
3060,Yoshihide_Suga,7月27日,2021-07-28,▽7時52分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽9時53分　梶山経産相、秋葉国家安全保障局長、和泉補佐官、経産省の多田次官、荒井商務情報政策局長。▽10時19分　経産相、和泉補佐官、経産省の次官、商務情報政策局長。20分　経産相。48分　橋本厚労省社会・援護局長。▽14時13分　阿達補佐官。▽16時2分　国家安全保障局長、滝沢内閣情報官、防衛省の増田防衛政策局長、納冨情報本部長。11分　内閣情報官。28分　田村厚労相、赤羽国交相、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。33分　加藤官房長官加わる。▽18時12分　報道各社のインタビュー。18分　衆院第2議員会館。▽19時35分　東京・赤坂の衆院議員宿舎。 
3061,Yoshihide_Suga,7月28日,2021-07-29,▽7時55分　東京・赤坂の衆院議員宿舎発。59分　官邸。敷地内を散歩。▽8時51分　沖田内閣危機管理監、長谷川気象庁長官。▽11時　台風8号に関する関係閣僚会議。28分　秋葉国家安全保障局長、滝沢内閣情報官、岡野外務省総合外交政策局長、防衛省の増田防衛政策局長、山崎統合幕僚長。▽13時3分　河村建夫党被爆者救済推進議員連盟会長、斉藤鉄夫公明党副代表ら。▽14時34分　内閣府の林、井上両政策統括官。55分　藤原文科次官。▽15時57分　西村経財相。▽16時20分　小野外務省地球規模課題審議官、正林厚労省健康局長。37分　河野規制改革相。▽17時18分　田村厚労相、加藤官房長官、経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、福島厚労省医務技監。▽18時43分　衆院第2議員会館。▽19時20分　東京・赤坂の衆院議員宿舎。 
3062,Yoshihide_Suga,7月29日,2021-07-30,▽7時47分　東京・赤坂の衆院議員宿舎発。52分　官邸。敷地内を散歩。▽8時59分　米誌ニューズウィークのオンラインインタビュー。▽9時47分　大谷最高裁長官。▽10時11分　和泉補佐官、国交省の藤井国交審議官、上原鉄道局長、鉄道建設・運輸施設整備支援機構の河内隆理事長、水嶋智副理事長。31分　金融庁の中島、氷見野新旧長官、天谷、森田新旧金融国際審議官、開出、由木新旧復興庁次官、総務省の黒田次官、山下、長屋新旧総務審議官、竹内総務審議官、佐々木、吉田新旧総務審議官、内藤、横田新旧消防庁長官、財務省の矢野、太田新旧次官、神田財務官、大鹿、可部新旧国税庁長官、新井農水審議官、天羽、本郷新旧林野庁長官、神谷、山口新旧水産庁長官、経産省の多田次官、広瀬、田中新旧経産審議官、森、糟谷新旧特許庁長官、角野中小企業庁長官、国交省の山田、栗田新旧次官、吉岡技監、石田、野村新旧国交審議官、和田観光庁長官、環境省の正田、近藤新旧地球環境審議官、鈴木防衛装備庁長官。▽13時54分　武田総務相。▽16時57分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時40分　報道各社のインタビュー。47分　衆院第2議員会館。▽19時44分　東京・赤坂の衆院議員宿舎。 
3063,Yoshihide_Suga,7月30日,2021-07-31,▽7時49分　東京・赤坂の衆院議員宿舎発。53分　官邸。敷地内を散歩。▽10時7分　閣議。26分　大雨に関する非常災害対策本部会議。47分　棚橋防災相。▽11時　石川拉致問題対策本部事務局長。16分　三宅茂樹東京都議会議長。33分　河野規制改革相。▽15時33分　尾身茂新型コロナウイルス感染症対策分科会長、脇田隆字国立感染症研究所長、岡部信彦川崎市健康安全研究所長。田村厚労相、加藤官房長官、西村経財相同席。▽17時3分　新型コロナウイルス感染症の政府対策本部。▽19時1分　記者会見。▽21時7分　東京・赤坂の衆院議員宿舎。 
3066,Yoshihide_Suga,8月2日,2021-08-03,▽7時51分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽10時33分　滝沢内閣情報官。▽11時27分　鈴木修スズキ相談役。▽13時48分　高木警察庁交通局長。▽14時7分　藤井官房副長官補、和泉補佐官、森外務省領事局長。45分　厚労省の樽見次官、迫井医政局長。▽16時1分　枝元農水次官。12分　気候変動対策推進室の新川室長、山下次長、奈須野経産省産業技術環境局長、小野環境省地球環境局長。37分　鴨下一郎衆院議員。▽17時21分　新型コロナウイルス感染症の医療提供体制に関する関係閣僚会議。45分　西村経財相。▽18時33分　衆院第2議員会館。▽19時3分　東京・赤坂の衆院議員宿舎。 
3067,Yoshihide_Suga,8月3日,2021-08-04,▽7時50分　東京・赤坂の衆院議員宿舎発。55分　官邸。敷地内を散歩。▽9時6分　党本部。33分　党役員会。56分　官邸。▽10時1分　閣議。12分　萩生田文科相。20分　武田総務相。57分　秋葉国家安全保障局長、外務省の岡野総合外交政策局長、市川北米局長、防衛省の島田次官、増田防衛政策局長。▽12時　山口那津男公明党代表と会食。▽13時36分　迫井厚労省医政局長。▽14時20分　小泉環境相。▽15時2分　中川俊男日本医師会会長、福井トシ子日本看護協会会長、猪口雄二全日本病院協会会長らと意見交換。田村厚労相、西村経財相同席。40分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽16時3分　国家安全保障局長、滝沢内閣情報官、宮川内閣衛星情報センター所長。12分　内閣情報官。▽17時1分　気候変動対策推進のための有識者会議。▽18時35分　衆院第2議員会館。▽19時17分　東京・赤坂の衆院議員宿舎。 
3068,Yoshihide_Suga,8月4日,2021-08-05,▽7時50分　東京・赤坂の衆院議員宿舎発。52分　官邸。敷地内を散歩。▽9時21分　平田東京五輪・パラリンピック推進本部事務局長。▽10時1分　交通安全対策に関する関係閣僚会議。30分　小野内閣広報官、小林内閣府大臣補佐官。▽11時　滝沢内閣情報官、防衛省の増田防衛政策局長、納冨情報本部長。20分　本清外務省軍縮不拡散・科学部長、樽見厚労次官。▽12時53分　河野規制改革相。58分　和泉補佐官、福島厚労省医務技監加わる。▽13時30分　平井デジタル相。53分　下村政調会長。▽14時31分　新型コロナウイルス感染症対策の進捗に関する関係閣僚会議。▽15時23分　小渕優子党沖縄振興調査会長らから提言書受け取り。58分　エストニアのカリユライド大統領と会談。▽16時31分　国家安全保障会議。▽17時19分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省医務技監。▽19時10分　報道各社のインタビュー。21分　衆院第2議員会館。▽20時18分　東京・赤坂の衆院議員宿舎。 
3069,Yoshihide_Suga,8月5日,2021-08-06,▽7時52分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽10時50分　梶山経産相、和泉補佐官、経産省の多田次官、荒井商務情報政策局長。▽11時26分　経産相。31分　秋葉国家安全保障局長。45分　滝沢内閣情報官、岡野外務省総合外交政策局長、防衛省の増田防衛政策局長、山崎統合幕僚長。▽12時9分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。32分　官邸。▽13時53分　麻生財務相、財務省の矢野次官、小野総括審議官。▽14時31分　財務相。▽16時2分　新型コロナウイルス感染症の政府対策本部。20分　上川法相。▽17時6分　報道各社のインタビュー。41分　羽田空港。▽19時8分　全日空683便で広島空港。▽20時8分　広島市南区のグランドプリンスホテル広島。宿泊。 
3074,Yoshihide_Suga,8月10日,2021-08-11,▽7時23分　東京・赤坂の衆院議員宿舎発。26分　官邸。敷地内を散歩。▽8時30分　バイデン米大統領夫妻と電話。▽9時47分　報道各社のインタビュー。▽10時1分　閣議。14分　小泉環境相。16分　平井デジタル相。47分　川本人事院総裁から人事院勧告。55分　沖田内閣危機管理監、滝沢内閣情報官、大石警察庁警備局長、船越外務省アジア大洋州局長、奥島海上保安庁長官、深沢防衛省統合幕僚監部総括官。▽11時15分　橋本聖子東京五輪・パラリンピック組織委員会会長、山下泰裕日本オリンピック委員会（ＪＯＣ）会長らの表敬。▽15時20分　東京パラリンピック日本代表選手団に向けたビデオメッセージ収録。39分　阿達補佐官。▽16時7分　滝崎官房副長官補、内閣情報官。10分　内閣情報官。15分　武田総務相。45分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時30分　衆院第2議員会館。▽19時11分　東京・赤坂の衆院議員宿舎。 
3075,Yoshihide_Suga,8月11日,2021-08-12,▽7時52分　東京・赤坂の衆院議員宿舎発。57分　官邸。敷地内を散歩。▽14時5分　中満泉国連事務次長・軍縮担当上級代表の表敬。外務省の山田外務審議官、本清軍縮不拡散・科学部長同席。37分　橋本厚労省社会・援護局長。▽15時　鈴木宗男日本維新の会参院議員。▽16時30分　和泉補佐官、大村総務省新型コロナウイルス感染症対策地方連携総括官。51分　河野規制改革相。▽18時3分　衆院第2議員会館。▽19時5分　東京・赤坂の衆院議員宿舎。 
3081,Yoshihide_Suga,8月18日,2021-08-19,▽7時51分　東京・赤坂の衆院議員宿舎発。55分　官邸。敷地内を散歩。▽9時　梶山経産相、多田経産次官。23分　阿達補佐官。54分　沖田内閣危機管理監、和泉補佐官、榊内閣府政策統括官、井上国交省水管理・国土保全局長、長谷川気象庁長官。▽10時10分　日本財団主催の「障害とビジネスフォーラム」向けのビデオメッセージ収録。26分　河野規制改革相。▽11時30分　東京・九段南の千代田区役所。横浜市長選の不在者投票。47分　官邸。▽13時　東京・大手町の経団連会館。十倉雅和経団連会長。43分　官邸。▽14時15分　佐藤総務会長。37分　滝沢内閣情報官。44分　秋葉国家安全保障局長、内閣情報官。50分　国家安全保障局長。▽16時30分　規制改革相、小渕優子党沖縄振興調査会長。56分　荒井経産省商務情報政策局長。▽18時24分　衆院第2議員会館。▽19時14分　東京・赤坂の衆院議員宿舎。 
3082,Yoshihide_Suga,8月19日,2021-08-20,▽7時52分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽8時59分　沖田内閣危機管理監、和泉補佐官、榊内閣府政策統括官、井上国交省水管理・国土保全局長、長谷川気象庁長官。▽10時　田村厚労相、和泉補佐官、厚労省の樽見次官、迫井医政局長。▽11時2分　東京・丸の内の日本工業倶楽部。4分　桜田謙悟経済同友会代表幹事と意見交換。46分　官邸。▽13時51分　秋葉国家安全保障局長、滝沢内閣情報官、有馬外務省総合外交政策局参事官、防衛省の増田防衛政策局長、鈴木統合幕僚副長。▽14時29分　山谷えり子党拉致問題対策本部長。58分　石川拉致問題対策本部事務局長。▽15時55分　東京・丸の内の丸の内二重橋ビル。57分　三村明夫日本商工会議所会頭と意見交換。▽16時38分　官邸。▽18時36分　衆院第2議員会館。▽19時30分　東京・赤坂の衆院議員宿舎。 
3083,Yoshihide_Suga,8月20日,2021-08-21,▽7時54分　東京・赤坂の衆院議員宿舎発。57分　官邸。敷地内を散歩。▽10時2分　閣議。14分　麻生財務相。26分　河野規制改革相、内閣府の山崎次官、田和内閣府審議官、井上政策統括官。36分　規制改革相。▽11時　秋葉国家安全保障局長、和泉補佐官、森外務次官。22分　樽見厚労次官。35分　和泉補佐官、浅輪国交省港湾局長。50分　坂本少子化相、谷内孤独・孤立対策担当室長。▽13時7分　萩生田文科相、田村厚労相、加藤官房長官、西村経財相。47分　文科相。58分　アライタ・アリ駐日ジブチ大使の表敬。山田外務審議官同席。▽14時51分　鷲尾英一郎衆院議員。▽15時21分　沖田内閣危機管理監、和泉補佐官、榊内閣府政策統括官、井上国交省水管理・国土保全局長、長谷川気象庁長官。▽16時1分　滝沢内閣情報官。30分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の次官、福島医務技監。▽18時39分　衆院第2議員会館。▽19時41分　東京・元赤坂の迎賓館。東京パラリンピック聖火リレーの集火式に出席し、あいさつ。▽21時5分　東京・赤坂の衆院議員宿舎。 
3086,Yoshihide_Suga,8月23日,2021-08-24,▽7時52分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽9時4分　報道各社のインタビュー。▽10時2分　国家安全保障会議。▽14時1分　藤井国交審議官、長谷川気象庁長官。32分　規制改革推進会議。▽15時10分　渡辺厚労省子ども家庭局長。30分　和泉補佐官、厚労省の樽見次官、福島医務技監、迫井医政局長。50分　若林洋平静岡県御殿場市長。城内実党同県連副会長ら同席。▽16時1分　赤羽国交相、棚橋防災相、榊内閣府政策統括官、井上国交省水管理・国土保全局長。21分　坂井、岡田両官房副長官、秋葉国家安全保障局長、和泉補佐官、外務省の山田、鈴木両外務審議官、長岡中東アフリカ局審議官。▽17時　田村厚労相、国交相、加藤官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の次官、医務技監。▽18時17分　東京・台場のホテル「グランドニッコー東京台場」。東京五輪・パラリンピック組織委員会が主催する国際パラリンピック委員会（ＩＰＣ）のパーソンズ会長らの歓迎会合。▽19時22分　東京・赤坂の衆院議員宿舎。 
3087,Yoshihide_Suga,8月24日・25日,2021-08-25,〈24日〉▽7時57分　東京・赤坂の衆院議員宿舎発。▽8時2分　官邸。敷地内を散歩。▽9時4分　党本部。5分　元宿仁党事務総長。28分　三重県知事選立候補予定者に推薦証渡し。34分　党役員会。55分　官邸。▽11時32分　藤井官房副長官補、木原補佐官。42分　木原補佐官。▽14時　和泉補佐官、厚労省の樽見次官、迫井医政局長。30分　井上万博相、和泉補佐官、新原国際博覧会推進本部事務局長、畠山経産省商務・サービス審議官。37分　井上科技相、和泉補佐官、赤石内閣府科学技術・イノベーション推進事務局長、松尾文科審議官。▽15時14分　ハリス米副大統領の夫ダグラス・エムホフ氏の表敬。42分　全国農業協同組合連合会（ＪＡ全農）の野口栄、山崎周二新旧代表理事理事長。▽17時2分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の次官、福島医務技監。▽18時35分　報道各社のインタビュー。▽19時33分　東京都新宿区の国立競技場。▽20時1分　東京パラリンピック開会式。▽23時22分　官邸。24分　主要7カ国（Ｇ7）首脳テレビ電話会議。〈25日〉▽0時29分　報道各社のインタビュー。37分　東京・赤坂の衆院議員宿舎。 
3088,Yoshihide_Suga,8月25日,2021-08-26,▽8時20分　東京・赤坂の衆院議員宿舎発。23分　官邸。敷地内を散歩。▽10時25分　荒井経産省商務情報政策局長。59分　党本部。▽11時　二階幹事長、林幹事長代理。33分　官邸。報道各社のインタビュー。▽12時40分　小泉環境相。▽18時3分　新型コロナウイルス感染症の政府対策本部。▽21時1分　記者会見。▽22時30分　東京・赤坂の衆院議員宿舎。 
3089,Yoshihide_Suga,8月26日,2021-08-27,▽7時51分　東京・赤坂の衆院議員宿舎発。54分　官邸。敷地内を散歩。▽10時10分　梶山経産相、多田経産次官。33分　経産相。42分　武田総務相、竹内総務審議官。▽11時4分　総務相。9分　ジャーナリストの田原総一朗氏。25分　秋葉国家安全保障局長、岡野外務省総合外交政策局長、防衛省の増田防衛政策局長、鈴木統合幕僚副長。▽13時1分　東京・吾妻橋の墨田区役所。来庁者と写真撮影。併設の「すみだリバーサイドホール」で新型コロナウイルスワクチンの集団接種会場を視察。山本亨同区長、松島みどり衆院議員同行。11分　山本氏と意見交換。松島衆院議員同席。39分　報道各社のインタビュー。▽14時4分　官邸。32分　月例経済報告関係閣僚会議。▽15時　国光文乃衆院議員。4分　永田恭介筑波大学長加わる。31分　坂本地方創生相、和泉補佐官、高原まち・ひと・しごと創生本部事務局地方創生総括官。▽17時2分　総合科学技術・イノベーション会議。　▽18時27分　衆院第2議員会館。▽19時46分　東京・赤坂の衆院議員宿舎。 
3093,Yoshihide_Suga,8月30日,2021-08-31,▽7時52分　東京・赤坂の衆院議員宿舎発。55分　官邸。敷地内を散歩。▽10時　復興庁の開出次官、林統括官、須藤経産省福島復興推進グループ長。24分　下村政調会長。▽11時41分　小泉環境相、奈須野経産省産業技術環境局長、室石環境省環境再生・資源循環局長。54分　環境相。▽14時1分　海上保安政策プログラム第6期生の表敬。▽15時31分　二階幹事長、林幹事長代理。▽16時5分　全国知事会の飯泉嘉門会長、平井伸治次期会長。▽17時24分　阿達補佐官。57分　東京・永田町のザ・キャピトルホテル東急。客室で秘書官と打ち合わせ。▽18時34分　衆院第2議員会館。▽19時3分　東京・赤坂の衆院議員宿舎。 
3094,Yoshihide_Suga,8月31日,2021-09-01,▽7時54分　東京・赤坂の衆院議員宿舎発。58分　官邸。敷地内を散歩。▽9時2分　閣議。17分　麻生財務相。20分　三輪内閣情報通信政策監に退職辞令交付。加藤官房長官、坂井、岡田、杉田各官房副長官同席。32分　復興推進会議・原子力災害対策本部会議合同会合。▽14時　沖田内閣危機管理監、秋葉国家安全保障局長、森外務次官、島田防衛次官。51分　小泉環境相、坂井、岡田両副長官、阿達、和泉両補佐官、新川気候変動対策推進室長、外務省の鈴木外務審議官、小野地球規模課題審議官、広瀬経産審議官。▽15時7分　環境相。16分　ケリー米気候変動問題担当大統領特使の表敬。38分　木原補佐官。▽16時2分　国家安全保障局長、滝沢内閣情報官、横尾公安調査庁次長。8分　内閣情報官。20分　長崎幸太郎山梨県知事。34分　下村政調会長らから新型コロナウイルス感染症の収束に向けた緊急提言受け取り。▽17時　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。42分　高橋官房副長官補、防衛次官。▽18時19分　衆院第2議員会館。52分　東京・赤坂の衆院議員宿舎。 
3096,Yoshihide_Suga,9月2日,2021-09-03,▽7時52分　東京・赤坂の衆院議員宿舎発。55分　官邸。敷地内を散歩。▽10時　山崎参与に辞令交付。15分　小泉環境相、和泉補佐官、奈須野経産省産業技術環境局長、小野環境省地球環境局長。34分　環境相。▽11時10分　和泉補佐官、新原成長戦略会議事務局長代理。30分　秋葉国家安全保障局長、滝沢内閣情報官、岡野外務省総合外交政策局長、防衛省の増田防衛政策局長、鈴木統合幕僚副長。58分　山口那津男公明党代表と会食。▽13時54分　萩生田文科相、藤原文科次官。▽14時31分　梶山経産相、経産省の多田次官、保坂資源エネルギー庁長官。46分　経産相。▽15時2分　成長戦略会議。53分　党本部。54分　二階幹事長。▽16時13分　官邸。39分　国際電気通信連合（ＩＴＵ）の次期電気通信標準化局長選挙候補者の尾上誠蔵氏。武田総務相ら同席。▽17時1分　気候変動対策推進のための有識者会議。▽18時8分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽19時6分　衆院第2議員会館。57分　東京・赤坂の衆院議員宿舎。 
3097,Yoshihide_Suga,9月3日,2021-09-04,▽7時49分　東京・赤坂の衆院議員宿舎発。54分　官邸。敷地内を散歩。▽9時9分　藤井官房副長官補、木原、和泉両補佐官。16分　木原補佐官。27分　西村経財相、和泉補佐官、内閣府の田和次官、井上内閣府審議官、林、村瀬両政策統括官。▽10時2分　閣議。9分　麻生財務相。12分　茂木外相。26分　地球温暖化対策推進本部。▽11時16分　党本部。17分　二階幹事長、林幹事長代理。34分　党臨時役員会。45分　官邸。▽12時25分　武田総務相。39分　河野規制改革相。▽13時6分　報道各社のインタビュー。59分　平井デジタル相、石倉デジタル監、赤石デジタル審議官。▽14時29分　国際パラリンピック委員会（ＩＰＣ）のパーソンズ会長の表敬。橋本聖子東京五輪・パラリンピック組織委員会会長、丸川五輪相ら同席。▽16時1分　経済財政諮問会議。35分　小泉環境相。▽18時4分　衆院第2議員会館。16分　萩生田文科相。48分　東京・赤坂の衆院議員宿舎。 
3100,Yoshihide_Suga,9月6日,2021-09-07,▽7時56分　東京・赤坂の衆院議員宿舎発。▽8時　官邸。敷地内を散歩。▽11時30分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。▽12時6分　官邸。▽13時48分　法務省の高嶋、辻新旧次官、松本官房長。▽14時31分　デジタル社会推進会議。▽15時　二階幹事長、林幹事長代理。32分　橋本聖子東京五輪・パラリンピック組織委員会会長、鳥原光憲日本パラリンピック委員会（ＪＰＣ）会長らの表敬。▽16時　山本一太群馬県知事。30分　十倉雅和経団連会長ら。▽17時　小泉環境相。15分　外務省の森次官、山田外務審議官。▽18時23分　衆院第2議員会館。▽19時17分　東京・赤坂の衆院議員宿舎。 
3101,Yoshihide_Suga,9月7日,2021-09-08,▽7時54分　東京・赤坂の衆院議員宿舎発。57分　官邸。敷地内を散歩。▽10時2分　閣議。28分　原子力防災会議。41分　小泉環境相。▽11時4分　小野田内閣府賞勲局長。15分　野田幹事長代行。▽14時　黒田総務次官。▽15時35分　文化庁の都倉長官、矢野、杉浦両次長。▽16時5分　滝崎官房副長官補、滝沢内閣情報官、宮川内閣衛星情報センター所長。13分　内閣情報官。20分　阿達補佐官。58分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時19分　衆院第2議員会館。▽19時10分　東京・赤坂の衆院議員宿舎。 
3102,Yoshihide_Suga,9月8日,2021-09-09,▽7時52分　東京・赤坂の衆院議員宿舎発。57分　官邸。敷地内を散歩。▽10時　武藤敏郎東京五輪・パラリンピック組織委員会事務総長。▽13時56分　武田総務相。▽16時　片山さつき参院議員。36分　藤井官房副長官補、森外務省領事局長、佐原厚労省危機管理・医務技術総括審議官。▽17時30分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時51分　報道各社のインタビュー。56分　衆院第2議員会館。▽20時2分　東京・赤坂の衆院議員宿舎。 
3103,Yoshihide_Suga,9月9日,2021-09-10,▽7時51分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽10時　佐藤総務会長。▽17時1分　新型コロナウイルス感染症の政府対策本部。33分　武田総務相。▽19時1分　記者会見。▽20時41分　東京・赤坂の衆院議員宿舎。 
